split,source_folder,source_group,source_image,output_image,output_label,object_count,categories
train,phone,phone:phone_1,dataset/images/phone/phone_000005.jpg,images/train/phone_phone_000005.jpg,labels/train/phone_phone_000005.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000006.jpg,images/train/phone_phone_000006.jpg,labels/train/phone_phone_000006.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000007.jpg,images/train/phone_phone_000007.jpg,labels/train/phone_phone_000007.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000008.jpg,images/train/phone_phone_000008.jpg,labels/train/phone_phone_000008.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000009.jpg,images/train/phone_phone_000009.jpg,labels/train/phone_phone_000009.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000010.jpg,images/train/phone_phone_000010.jpg,labels/train/phone_phone_000010.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000011.jpg,images/train/phone_phone_000011.jpg,labels/train/phone_phone_000011.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000022.jpg,images/train/phone_phone_000022.jpg,labels/train/phone_phone_000022.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000023.jpg,images/train/phone_phone_000023.jpg,labels/train/phone_phone_000023.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000024.jpg,images/train/phone_phone_000024.jpg,labels/train/phone_phone_000024.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000025.jpg,images/train/phone_phone_000025.jpg,labels/train/phone_phone_000025.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000026.jpg,images/train/phone_phone_000026.jpg,labels/train/phone_phone_000026.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000027.jpg,images/train/phone_phone_000027.jpg,labels/train/phone_phone_000027.txt,1,phone:1
train,phone,phone:phone_1,dataset/images/phone/phone_000028.jpg,images/train/phone_phone_000028.jpg,labels/train/phone_phone_000028.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000041.jpg,images/train/phone_phone_000041.jpg,labels/train/phone_phone_000041.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000042.jpg,images/train/phone_phone_000042.jpg,labels/train/phone_phone_000042.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000043.jpg,images/train/phone_phone_000043.jpg,labels/train/phone_phone_000043.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000044.jpg,images/train/phone_phone_000044.jpg,labels/train/phone_phone_000044.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000045.jpg,images/train/phone_phone_000045.jpg,labels/train/phone_phone_000045.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000046.jpg,images/train/phone_phone_000046.jpg,labels/train/phone_phone_000046.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000047.jpg,images/train/phone_phone_000047.jpg,labels/train/phone_phone_000047.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000048.jpg,images/train/phone_phone_000048.jpg,labels/train/phone_phone_000048.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000049.jpg,images/train/phone_phone_000049.jpg,labels/train/phone_phone_000049.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000050.jpg,images/train/phone_phone_000050.jpg,labels/train/phone_phone_000050.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000066.jpg,images/train/phone_phone_000066.jpg,labels/train/phone_phone_000066.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000067.jpg,images/train/phone_phone_000067.jpg,labels/train/phone_phone_000067.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000068.jpg,images/train/phone_phone_000068.jpg,labels/train/phone_phone_000068.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000069.jpg,images/train/phone_phone_000069.jpg,labels/train/phone_phone_000069.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000070.jpg,images/train/phone_phone_000070.jpg,labels/train/phone_phone_000070.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000071.jpg,images/train/phone_phone_000071.jpg,labels/train/phone_phone_000071.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000072.jpg,images/train/phone_phone_000072.jpg,labels/train/phone_phone_000072.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000073.jpg,images/train/phone_phone_000073.jpg,labels/train/phone_phone_000073.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000074.jpg,images/train/phone_phone_000074.jpg,labels/train/phone_phone_000074.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000075.jpg,images/train/phone_phone_000075.jpg,labels/train/phone_phone_000075.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000076.jpg,images/train/phone_phone_000076.jpg,labels/train/phone_phone_000076.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000077.jpg,images/train/phone_phone_000077.jpg,labels/train/phone_phone_000077.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000078.jpg,images/train/phone_phone_000078.jpg,labels/train/phone_phone_000078.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000079.jpg,images/train/phone_phone_000079.jpg,labels/train/phone_phone_000079.txt,1,phone:1
train,phone,phone:phone_2,dataset/images/phone/phone_000080.jpg,images/train/phone_phone_000080.jpg,labels/train/phone_phone_000080.txt,1,phone:1
train,phone,phone:phone_3,dataset/images/phone/phone_000126.jpg,images/train/phone_phone_000126.jpg,labels/train/phone_phone_000126.txt,1,phone:1
train,phone,phone:phone_3,dataset/images/phone/phone_000127.jpg,images/train/phone_phone_000127.jpg,labels/train/phone_phone_000127.txt,1,phone:1
train,phone,phone:phone_3,dataset/images/phone/phone_000128.jpg,images/train/phone_phone_000128.jpg,labels/train/phone_phone_000128.txt,1,phone:1
train,phone,phone:phone_3,dataset/images/phone/phone_000129.jpg,images/train/phone_phone_000129.jpg,labels/train/phone_phone_000129.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000132.jpg,images/train/phone_phone_000132.jpg,labels/train/phone_phone_000132.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000133.jpg,images/train/phone_phone_000133.jpg,labels/train/phone_phone_000133.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000134.jpg,images/train/phone_phone_000134.jpg,labels/train/phone_phone_000134.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000135.jpg,images/train/phone_phone_000135.jpg,labels/train/phone_phone_000135.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000136.jpg,images/train/phone_phone_000136.jpg,labels/train/phone_phone_000136.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000137.jpg,images/train/phone_phone_000137.jpg,labels/train/phone_phone_000137.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000138.jpg,images/train/phone_phone_000138.jpg,labels/train/phone_phone_000138.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000139.jpg,images/train/phone_phone_000139.jpg,labels/train/phone_phone_000139.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000140.jpg,images/train/phone_phone_000140.jpg,labels/train/phone_phone_000140.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000141.jpg,images/train/phone_phone_000141.jpg,labels/train/phone_phone_000141.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000142.jpg,images/train/phone_phone_000142.jpg,labels/train/phone_phone_000142.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000143.jpg,images/train/phone_phone_000143.jpg,labels/train/phone_phone_000143.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000144.jpg,images/train/phone_phone_000144.jpg,labels/train/phone_phone_000144.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000145.jpg,images/train/phone_phone_000145.jpg,labels/train/phone_phone_000145.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000146.jpg,images/train/phone_phone_000146.jpg,labels/train/phone_phone_000146.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000147.jpg,images/train/phone_phone_000147.jpg,labels/train/phone_phone_000147.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000148.jpg,images/train/phone_phone_000148.jpg,labels/train/phone_phone_000148.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000149.jpg,images/train/phone_phone_000149.jpg,labels/train/phone_phone_000149.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000150.jpg,images/train/phone_phone_000150.jpg,labels/train/phone_phone_000150.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000151.jpg,images/train/phone_phone_000151.jpg,labels/train/phone_phone_000151.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000152.jpg,images/train/phone_phone_000152.jpg,labels/train/phone_phone_000152.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000153.jpg,images/train/phone_phone_000153.jpg,labels/train/phone_phone_000153.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000154.jpg,images/train/phone_phone_000154.jpg,labels/train/phone_phone_000154.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000155.jpg,images/train/phone_phone_000155.jpg,labels/train/phone_phone_000155.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000156.jpg,images/train/phone_phone_000156.jpg,labels/train/phone_phone_000156.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000157.jpg,images/train/phone_phone_000157.jpg,labels/train/phone_phone_000157.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000158.jpg,images/train/phone_phone_000158.jpg,labels/train/phone_phone_000158.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000159.jpg,images/train/phone_phone_000159.jpg,labels/train/phone_phone_000159.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000160.jpg,images/train/phone_phone_000160.jpg,labels/train/phone_phone_000160.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000181.jpg,images/train/phone_phone_000181.jpg,labels/train/phone_phone_000181.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000182.jpg,images/train/phone_phone_000182.jpg,labels/train/phone_phone_000182.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000183.jpg,images/train/phone_phone_000183.jpg,labels/train/phone_phone_000183.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000184.jpg,images/train/phone_phone_000184.jpg,labels/train/phone_phone_000184.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000185.jpg,images/train/phone_phone_000185.jpg,labels/train/phone_phone_000185.txt,1,phone:1
train,phone,phone:phone_4,dataset/images/phone/phone_000186.jpg,images/train/phone_phone_000186.jpg,labels/train/phone_phone_000186.txt,1,phone:1
val,cup,cup:cup_1,dataset/images/cup/cup_000044.jpg,images/val/cup_cup_000044.jpg,labels/val/cup_cup_000044.txt,1,cup:1
val,cup,cup:cup_1,dataset/images/cup/cup_000045.jpg,images/val/cup_cup_000045.jpg,labels/val/cup_cup_000045.txt,1,cup:1
val,cup,cup:cup_1,dataset/images/cup/cup_000046.jpg,images/val/cup_cup_000046.jpg,labels/val/cup_cup_000046.txt,1,cup:1
val,cup,cup:cup_1,dataset/images/cup/cup_000047.jpg,images/val/cup_cup_000047.jpg,labels/val/cup_cup_000047.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000053.jpg,images/val/cup_cup2_000053.jpg,labels/val/cup_cup2_000053.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000054.jpg,images/val/cup_cup2_000054.jpg,labels/val/cup_cup2_000054.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000085.jpg,images/val/cup_cup2_000085.jpg,labels/val/cup_cup2_000085.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000086.jpg,images/val/cup_cup2_000086.jpg,labels/val/cup_cup2_000086.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000087.jpg,images/val/cup_cup2_000087.jpg,labels/val/cup_cup2_000087.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000088.jpg,images/val/cup_cup2_000088.jpg,labels/val/cup_cup2_000088.txt,1,cup:1
val,cup,cup:cup_2_extra,dataset/images/cup/cup2_000089.jpg,images/val/cup_cup2_000089.jpg,labels/val/cup_cup2_000089.txt,1,cup:1
val,cup,cup:cup_2_original,dataset/images/cup/cup_000078.jpg,images/val/cup_cup_000078.jpg,labels/val/cup_cup_000078.txt,1,cup:1
val,cup,cup:cup_2_original,dataset/images/cup/cup_000079.jpg,images/val/cup_cup_000079.jpg,labels/val/cup_cup_000079.txt,1,cup:1
val,cup,cup:cup_2_original,dataset/images/cup/cup_000080.jpg,images/val/cup_cup_000080.jpg,labels/val/cup_cup_000080.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000077.jpg,images/val/cup_cup3_000077.jpg,labels/val/cup_cup3_000077.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000078.jpg,images/val/cup_cup3_000078.jpg,labels/val/cup_cup3_000078.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000079.jpg,images/val/cup_cup3_000079.jpg,labels/val/cup_cup3_000079.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000080.jpg,images/val/cup_cup3_000080.jpg,labels/val/cup_cup3_000080.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000081.jpg,images/val/cup_cup3_000081.jpg,labels/val/cup_cup3_000081.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000082.jpg,images/val/cup_cup3_000082.jpg,labels/val/cup_cup3_000082.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000083.jpg,images/val/cup_cup3_000083.jpg,labels/val/cup_cup3_000083.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000084.jpg,images/val/cup_cup3_000084.jpg,labels/val/cup_cup3_000084.txt,1,cup:1
val,cup,cup:cup_3_extra,dataset/images/cup/cup3_000085.jpg,images/val/cup_cup3_000085.jpg,labels/val/cup_cup3_000085.txt,1,cup:1
val,cup,cup:cup_3_original,dataset/images/cup/cup_000134.jpg,images/val/cup_cup_000134.jpg,labels/val/cup_cup_000134.txt,1,cup:1
val,cup,cup:cup_3_original,dataset/images/cup/cup_000135.jpg,images/val/cup_cup_000135.jpg,labels/val/cup_cup_000135.txt,1,cup:1
val,cup,cup:cup_3_original,dataset/images/cup/cup_000136.jpg,images/val/cup_cup_000136.jpg,labels/val/cup_cup_000136.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000068.jpg,images/val/cup_cup4_000068.jpg,labels/val/cup_cup4_000068.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000069.jpg,images/val/cup_cup4_000069.jpg,labels/val/cup_cup4_000069.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000070.jpg,images/val/cup_cup4_000070.jpg,labels/val/cup_cup4_000070.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000071.jpg,images/val/cup_cup4_000071.jpg,labels/val/cup_cup4_000071.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000072.jpg,images/val/cup_cup4_000072.jpg,labels/val/cup_cup4_000072.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000079.jpg,images/val/cup_cup4_000079.jpg,labels/val/cup_cup4_000079.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000080.jpg,images/val/cup_cup4_000080.jpg,labels/val/cup_cup4_000080.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000081.jpg,images/val/cup_cup4_000081.jpg,labels/val/cup_cup4_000081.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000082.jpg,images/val/cup_cup4_000082.jpg,labels/val/cup_cup4_000082.txt,1,cup:1
val,cup,cup:cup_4_extra,dataset/images/cup/cup4_000083.jpg,images/val/cup_cup4_000083.jpg,labels/val/cup_cup4_000083.txt,2,cup:2
val,cup,cup:cup_4_original,dataset/images/cup/cup_000187.jpg,images/val/cup_cup_000187.jpg,labels/val/cup_cup_000187.txt,1,cup:1
val,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000045.jpg,images/val/laptop_laptop_000045.jpg,labels/val/laptop_laptop_000045.txt,1,laptop:1
val,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000046.jpg,images/val/laptop_laptop_000046.jpg,labels/val/laptop_laptop_000046.txt,1,laptop:1
val,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000047.jpg,images/val/laptop_laptop_000047.jpg,labels/val/laptop_laptop_000047.txt,1,laptop:1
val,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000048.jpg,images/val/laptop_laptop_000048.jpg,labels/val/laptop_laptop_000048.txt,1,laptop:1
val,laptop,laptop:laptop_1,dataset/images/laptop/laptop_000049.jpg,images/val/laptop_laptop_000049.jpg,labels/val/laptop_laptop_000049.txt,1,laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000094.jpg,images/val/laptop_laptop_000094.jpg,labels/val/laptop_laptop_000094.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000095.jpg,images/val/laptop_laptop_000095.jpg,labels/val/laptop_laptop_000095.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000096.jpg,images/val/laptop_laptop_000096.jpg,labels/val/laptop_laptop_000096.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000097.jpg,images/val/laptop_laptop_000097.jpg,labels/val/laptop_laptop_000097.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000098.jpg,images/val/laptop_laptop_000098.jpg,labels/val/laptop_laptop_000098.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_2,dataset/images/laptop/laptop_000099.jpg,images/val/laptop_laptop_000099.jpg,labels/val/laptop_laptop_000099.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000163.jpg,images/val/laptop_laptop_000163.jpg,labels/val/laptop_laptop_000163.txt,3,mouse:1;laptop:1;cup:1
val,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000164.jpg,images/val/laptop_laptop_000164.jpg,labels/val/laptop_laptop_000164.txt,3,mouse:1;laptop:1;cup:1
val,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000165.jpg,images/val/laptop_laptop_000165.jpg,labels/val/laptop_laptop_000165.txt,3,mouse:1;laptop:1;cup:1
val,laptop,laptop:laptop_3,dataset/images/laptop/laptop_000166.jpg,images/val/laptop_laptop_000166.jpg,labels/val/laptop_laptop_000166.txt,3,mouse:1;laptop:1;cup:1
val,laptop,laptop:laptop_4,dataset/images/laptop/laptop_000196.jpg,images/val/laptop_laptop_000196.jpg,labels/val/laptop_laptop_000196.txt,2,mouse:1;laptop:1
val,laptop,laptop:laptop_4,dataset/images/laptop/laptop_000197.jpg,images/val/laptop_laptop_000197.jpg,labels/val/laptop_laptop_000197.txt,2,mouse:1;laptop:1
val,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000019.jpg,images/val/mouse_mouse_000019.jpg,labels/val/mouse_mouse_000019.txt,1,mouse:1
val,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000020.jpg,images/val/mouse_mouse_000020.jpg,labels/val/mouse_mouse_000020.txt,1,mouse:1
val,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000021.jpg,images/val/mouse_mouse_000021.jpg,labels/val/mouse_mouse_000021.txt,1,mouse:1
val,mouse,mouse:mouse_1,dataset/images/mouse/mouse_000022.jpg,images/val/mouse_mouse_000022.jpg,labels/val/mouse_mouse_000022.txt,1,mouse:1
val,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000069.jpg,images/val/mouse_mouse_000069.jpg,labels/val/mouse_mouse_000069.txt,1,mouse:1
val,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000070.jpg,images/val/mouse_mouse_000070.jpg,labels/val/mouse_mouse_000070.txt,1,mouse:1
val,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000071.jpg,images/val/mouse_mouse_000071.jpg,labels/val/mouse_mouse_000071.txt,1,mouse:1
val,mouse,mouse:mouse_2,dataset/images/mouse/mouse_000072.jpg,images/val/mouse_mouse_000072.jpg,labels/val/mouse_mouse_000072.txt,1,mouse:1
val,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000125.jpg,images/val/mouse_mouse_000125.jpg,labels/val/mouse_mouse_000125.txt,1,mouse:1
val,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000126.jpg,images/val/mouse_mouse_000126.jpg,labels/val/mouse_mouse_000126.txt,1,mouse:1
val,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000127.jpg,images/val/mouse_mouse_000127.jpg,labels/val/mouse_mouse_000127.txt,1,mouse:1
val,mouse,mouse:mouse_3,dataset/images/mouse/mouse_000128.jpg,images/val/mouse_mouse_000128.jpg,labels/val/mouse_mouse_000128.txt,1,mouse:1
val,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000173.jpg,images/val/mouse_mouse_000173.jpg,labels/val/mouse_mouse_000173.txt,1,mouse:1
val,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000174.jpg,images/val/mouse_mouse_000174.jpg,labels/val/mouse_mouse_000174.txt,1,mouse:1
val,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000175.jpg,images/val/mouse_mouse_000175.jpg,labels/val/mouse_mouse_000175.txt,1,mouse:1
val,mouse,mouse:mouse_4,dataset/images/mouse/mouse_000176.jpg,images/val/mouse_mouse_000176.jpg,labels/val/mouse_mouse_000176.txt,1,mouse:1
val,phone,phone:phone_1,dataset/images/phone/phone_000029.jpg,images/val/phone_phone_000029.jpg,labels/val/phone_phone_000029.txt,1,phone:1
val,phone,phone:phone_1,dataset/images/phone/phone_000030.jpg,images/val/phone_phone_000030.jpg,labels/val/phone_phone_000030.txt,1,phone:1
val,phone,phone:phone_1,dataset/images/phone/phone_000031.jpg,images/val/phone_phone_000031.jpg,labels/val/phone_phone_000031.txt,1,phone:1
val,phone,phone:phone_1,dataset/images/phone/phone_000032.jpg,images/val/phone_phone_000032.jpg,labels/val/phone_phone_000032.txt,1,phone:1
val,phone,phone:phone_2,dataset/images/phone/phone_000081.jpg,images/val/phone_phone_000081.jpg,labels/val/phone_phone_000081.txt,1,phone:1
val,phone,phone:phone_2,dataset/images/phone/phone_000082.jpg,images/val/phone_phone_000082.jpg,labels/val/phone_phone_000082.txt,1,phone:1
val,phone,phone:phone_2,dataset/images/phone/phone_000083.jpg,images/val/phone_phone_000083.jpg,labels/val/phone_phone_000083.txt,1,phone:1
val,phone,phone:phone_2,dataset/images/phone/phone_000084.jpg,images/val/phone_phone_000084.jpg,labels/val/phone_phone_000084.txt,1,phone:1
val,phone,phone:phone_2,dataset/images/phone/phone_000085.jpg,images/val/phone_phone_000085.jpg,labels/val/phone_phone_000085.txt,1,phone:1
val,phone,phone:phone_3,dataset/images/phone/phone_000130.jpg,images/val/phone_phone_000130.jpg,labels/val/phone_phone_000130.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000187.jpg,images/val/phone_phone_000187.jpg,labels/val/phone_phone_000187.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000188.jpg,images/val/phone_phone_000188.jpg,labels/val/phone_phone_000188.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000189.jpg,images/val/phone_phone_000189.jpg,labels/val/phone_phone_000189.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000190.jpg,images/val/phone_phone_000190.jpg,labels/val/phone_phone_000190.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000191.jpg,images/val/phone_phone_000191.jpg,labels/val/phone_phone_000191.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000192.jpg,images/val/phone_phone_000192.jpg,labels/val/phone_phone_000192.txt,1,phone:1
val,phone,phone:phone_4,dataset/images/phone/phone_000193.jpg,images/val/phone_phone_000193.jpg,labels/val/phone_phone_000193.txt,1,phone:1
test,cup,cup:cup_1,dataset/images/cup/cup_000048.jpg,images/test/cup_cup_000048.jpg,labels/test/cup_cup_000048.txt,1,cup:1
test,cup,cup:cup_1,dataset/images/cup/cup_000049.jpg,images/test/cup_cup_000049.jpg,labels/test/cup_cup_000049.txt,1,cup:1
test,cup,cup:cup_1,dataset/images/cup/cup_000050.jpg,images/test/cup_cup_000050.jpg,labels/test/cup_cup_000050.txt,1,cup:1
test,cup,cup:cup_1,dataset/images/cup/cup_000051.jpg,images/test/cup_cup_000051.jpg,labels/test/cup_cup_000051.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000090.jpg,images/test/cup_cup2_000090.jpg,labels/test/cup_cup2_000090.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000091.jpg,images/test/cup_cup2_000091.jpg,labels/test/cup_cup2_000091.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000092.jpg,images/test/cup_cup2_000092.jpg,labels/test/cup_cup2_000092.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000093.jpg,images/test/cup_cup2_000093.jpg,labels/test/cup_cup2_000093.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000094.jpg,images/test/cup_cup2_000094.jpg,labels/test/cup_cup2_000094.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000095.jpg,images/test/cup_cup2_000095.jpg,labels/test/cup_cup2_000095.txt,1,cup:1
test,cup,cup:cup_2_extra,dataset/images/cup/cup2_000096.jpg,images/test/cup_cup2_000096.jpg,labels/test/cup_cup2_000096.txt,1,cup:1
test,cup,cup:cup_2_original,dataset/images/cup/cup_000105.jpg,images/test/cup_cup_000105.jpg,labels/test/cup_cup_000105.txt,1,cup:1
test,cup,cup:cup_2_original,dataset/images/cup/cup_000106.jpg,images/test/cup_cup_000106.jpg,labels/test/cup_cup_000106.txt,1,cup:1
test,cup,cup:cup_2_original,dataset/images/cup/cup_000107.jpg,images/test/cup_cup_000107.jpg,labels/test/cup_cup_000107.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000086.jpg,images/test/cup_cup3_000086.jpg,labels/test/cup_cup3_000086.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000093.jpg,images/test/cup_cup3_000093.jpg,labels/test/cup_cup3_000093.txt,1,cup:1
test,cup,cup:cup_3_extra,dataset/images/cup/cup3_000094.jpg,images/test/cup_cup3_000094.jpg,labels/test/cup_cup3_000094.txt,1,cup:1
